,Player,team_name,sub_position,Nation,Age,minutes_played,competition,matches_played,Starts,Rank_Defensive Duels SEPI,Rank_Aerial SEPI,Rank_Passing SEPI,Rank_p90_pmin_errors,Rank_p90_pmin_ball_recoveries,Rank_p90_pmin_Gls,Rank_p90_pmin_Ast,Rank_p90_pmin_shot_creating_actions_p90,Rank_G-xG,Rank_p90_pmin_interceptions,Rank_p90_pmin_progressive_passes,Rank_p90_pmin_dispossessed,Rank_p90_pmin_errors,Rank_p90_pmin_key_passes,Rank_Dribble SEPI,Position Specific Index,Team Final League Ranking
6321,Junya Ito,Reims,Right Winger,jp JPN,29,2916,fr Ligue 1,35,34,0.179878049,0.891986063,0.113240418,0.840034965,0.289335664,0.511324042,0.548780488,0.268356643,0.601672535,0.12195122,0.782342657,0.394230769,0.840034965,0.837412587,0.195121951,0.322300087,11
6322,Daniel James,Fulham,Right Winger,wls WAL,24,621,eng Premier League,20,5,0.406794425,0.020905923,0.119337979,0.411713287,0.638986014,0.716898955,0.517421603,0.620629371,0.601672535,0.051393728,0.207604895,0.710227273,0.411713287,0.271853147,0.163763066,0.317046412,10
6323,Daniel James,Leeds United,Right Winger,wls WAL,23,2366,eng Premier League,32,29,0.423344948,0.056620209,0.074041812,0.411713287,0.073426573,0.410278746,0.540940767,0.051573427,0.066461268,0.173344948,0.20541958,0.122377622,0.411713287,0.20541958,0.219512195,0.196967666,17
6324,Daniel James,Manchester Utd,Right Winger,wls WAL,22,910,eng Premier League,15,11,0.606271777,0.18858885,0.603658537,0.411713287,0.426573427,0.733449477,0.354529617,0.40472028,0.72403169,0.006968641,0.503496503,0.147727273,0.411713287,0.253496503,0.394599303,0.345663048,2
6325,Daniel James,Manchester Utd,Right Winger,wls WAL,21,2287,eng Premier League,33,26,0.219076655,0.329268293,0.362369338,0.411713287,0.160839161,0.317944251,0.769163763,0.147727273,0.502200704,0.153310105,0.256993007,0.276223776,0.411713287,0.280594406,0.272648084,0.238956166,3
6326,Adnan Januzaj,Real Sociedad,Right Winger,be BEL,26,1625,es La Liga,33,17,0.585365854,0.515679443,0.198606272,0.411713287,0.659090909,0.459059233,0.084494774,0.647727273,0.213908451,0.586236934,0.79458042,0.909090909,0.411713287,0.779283217,0.81184669,0.361773027,6
6327,Adnan Januzaj,Real Sociedad,Right Winger,be BEL,25,1014,es La Liga,27,12,0.885888502,0.708188153,0.488675958,0.411713287,0.716783217,0.818815331,0.966898955,0.897727273,0.239876761,0.141986063,0.922202797,0.741258741,0.411713287,0.846153846,0.978222997,0.640477554,5
6328,Adnan Januzaj,Real Sociedad,Right Winger,be BEL,24,1167,es La Liga,24,13,0.770034843,0.317944251,0.147212544,0.411713287,0.256993007,0.610627178,0.758275261,0.840909091,0.777728873,0.452961672,0.788461538,0.859265734,0.411713287,0.736888112,0.68466899,0.432727986,6
6329,Adnan Januzaj,Real Sociedad,Right Winger,be BEL,23,1254,es La Liga,20,13,0.682926829,0.302264808,0.238675958,0.411713287,0.344405594,0.206445993,0.722996516,0.833916084,0.153609155,0.31097561,0.687937063,0.992132867,0.411713287,0.873251748,0.960801394,0.421383495,9
6330,Jesé,Betis,Left Winger,es ESP,25,779,es La Liga,14,9,0.360627178,0.041811847,0.378919861,0.411713287,0.017482517,0.609756098,0.084494774,0.710664336,0.169894366,0.033101045,0.103146853,0.214160839,0.411713287,0.147727273,0.594947735,0.278701699,10
6331,Joaquín,Betis,Right Winger,es ESP,39,1291,es La Liga,27,16,0.053135889,0.540069686,0.887630662,0.411713287,0.222027972,0.378919861,0.958188153,0.703671329,0.818221831,0.896341463,0.88986014,0.217657343,0.411713287,0.887237762,0.847560976,0.539992673,6
6332,Joaquín,Betis,Right Winger,es ESP,38,2060,es La Liga,34,25,0.219076655,0.618466899,0.855400697,0.88548951,0.178758741,0.809233449,0.470383275,0.604895105,0.878521127,0.570557491,0.934440559,0.318181818,0.88548951,0.963286713,0.93728223,0.520808242,15
6333,Joaquín,Betis,Right Winger,es ESP,37,1696,es La Liga,30,17,0.111498258,0.774390244,0.883275261,0.908216783,0.111888112,0.770034843,0.084494774,0.642045455,0.926056338,0.655052265,0.806818182,0.446678322,0.908216783,0.921328671,0.971254355,0.43633827,10
6334,Brennan Johnson,Nott'ham Forest,Right Winger,wls WAL,21,2934,eng Premier League,38,33,0.461672474,0.226480836,0.017421603,0.837412587,0.04020979,0.639372822,0.324912892,0.023601399,0.352552817,0.055749129,0.019230769,0.101398601,0.837412587,0.175699301,0.134146341,0.176649135,16
6335,Jorginho,Arsenal,Left Winger,it ITA,30,855,eng Premier League,14,9,0.93510453,0.920731707,0.978658537,0.411713287,0.968094406,0.068815331,0.375,0.630681818,0.470510563,0.799216028,0.996066434,0.125437063,0.411713287,0.059877622,0.210365854,0.312485424,2
6336,Jorginho,Arsenal,Right Winger,it ITA,30,855,eng Premier League,14,9,0.93510453,0.920731707,0.978658537,0.411713287,0.968094406,0.068815331,0.375,0.630681818,0.470510563,0.799216028,0.996066434,0.125437063,0.411713287,0.059877622,0.210365854,0.312485424,2
6337,Jorginho,Chelsea,Left Winger,it ITA,30,1279,eng Premier League,18,15,0.567508711,0.734756098,0.956010453,0.411713287,0.997814685,0.386324042,0.084494774,0.303758741,0.601672535,0.957752613,0.90777972,0.066870629,0.411713287,0.049388112,0.362804878,0.302530657,12
6338,Jorginho,Chelsea,Right Winger,it ITA,30,1279,eng Premier League,18,15,0.567508711,0.734756098,0.956010453,0.411713287,0.997814685,0.386324042,0.084494774,0.303758741,0.601672535,0.957752613,0.90777972,0.066870629,0.411713287,0.049388112,0.362804878,0.302530657,12
6339,Jorginho,Chelsea,Left Winger,it ITA,29,2273,eng Premier League,29,26,0.30966899,0.508275261,0.985627178,0.872814685,0.995192308,0.62325784,0.282665505,0.146416084,0.574823944,0.951655052,0.960227273,0.096590909,0.872814685,0.321241259,0.718205575,0.427198237,3
6340,Jorginho,Chelsea,Right Winger,it ITA,29,2273,eng Premier League,29,26,0.30966899,0.508275261,0.985627178,0.872814685,0.995192308,0.62325784,0.282665505,0.146416084,0.574823944,0.951655052,0.960227273,0.096590909,0.872814685,0.321241259,0.718205575,0.427198237,3
6341,Jorginho,Chelsea,Left Winger,it ITA,28,2010,eng Premier League,28,23,0.37761324,0.914198606,0.987369338,0.991695804,0.978583916,0.765243902,0.192073171,0.139423077,0.437059859,0.987369338,0.94798951,0.064248252,0.991695804,0.323863636,0.693815331,0.432679255,4
6342,Jorginho,Chelsea,Right Winger,it ITA,28,2010,eng Premier League,28,23,0.37761324,0.914198606,0.987369338,0.991695804,0.978583916,0.765243902,0.192073171,0.139423077,0.437059859,0.987369338,0.94798951,0.064248252,0.991695804,0.323863636,0.693815331,0.432679255,4
6343,Jorginho,Chelsea,Left Winger,it ITA,27,2379,eng Premier League,31,27,0.785278746,0.237369338,0.981271777,0.948863636,0.999562937,0.406358885,0.268728223,0.174388112,0.72403169,0.99869338,0.97770979,0.119318182,0.948863636,0.181381119,0.577961672,0.355580395,4
6344,Jorginho,Chelsea,Right Winger,it ITA,27,2379,eng Premier League,31,27,0.785278746,0.237369338,0.981271777,0.948863636,0.999562937,0.406358885,0.268728223,0.174388112,0.72403169,0.99869338,0.97770979,0.119318182,0.948863636,0.181381119,0.577961672,0.355580395,4
6345,Jorginho,Chelsea,Left Winger,it ITA,26,3156,eng Premier League,37,37,0.219076655,0.709494774,0.989982578,0.828234266,0.985576923,0.170296167,0.084494774,0.028409091,0.684419014,0.990853659,0.987325175,0.14291958,0.828234266,0.156905594,0.510888502,0.256235924,3
6346,Jorginho,Chelsea,Right Winger,it ITA,26,3156,eng Premier League,37,37,0.219076655,0.709494774,0.989982578,0.828234266,0.985576923,0.170296167,0.084494774,0.028409091,0.684419014,0.990853659,0.987325175,0.14291958,0.828234266,0.156905594,0.510888502,0.256235924,3
6347,Josan,Elche,Right Winger,es ESP,32,1078,es La Liga,26,9,0.993031359,0.763066202,0.817944251,0.961538462,0.778846154,0.232578397,0.793554007,0.435314685,0.684419014,0.5,0.533216783,0.651223776,0.961538462,0.416083916,0.726480836,0.39023346,20
6348,Josan,Elche,Right Winger,es ESP,31,1211,es La Liga,31,10,0.828397213,0.18728223,0.479965157,0.411713287,0.430944056,0.402439024,0.738675958,0.469405594,0.760123239,0.655923345,0.391608392,0.34527972,0.411713287,0.469405594,0.770905923,0.41949949,13
6349,Josan,Elche,Right Winger,es ESP,30,1926,es La Liga,33,24,0.336236934,0.717770035,0.613240418,0.893356643,0.520104895,0.520905923,0.333623693,0.039335664,0.926056338,0.829268293,0.132867133,0.23513986,0.893356643,0.116258741,0.587108014,0.268885296,17
6350,Diogo Jota,Liverpool,Left Winger,pt POR,25,1131,eng Premier League,22,12,0.816202091,0.470818815,0.547038328,0.411713287,0.54020979,0.957317073,0.897212544,0.571678322,0.659771127,0.112804878,0.268356643,0.495629371,0.411713287,0.478146853,0.087979094,0.433844901,5
6351,Diogo Jota,Liverpool,Left Winger,pt POR,24,2364,eng Premier League,35,27,0.108013937,0.043554007,0.412020906,0.411713287,0.211538462,0.962543554,0.542682927,0.299825175,0.169894366,0.100174216,0.548951049,0.338286713,0.411713287,0.578671329,0.169860627,0.346690766,2
6352,Diogo Jota,Liverpool,Left Winger,pt POR,23,1112,eng Premier League,19,12,0.219076655,0.033972125,0.452090592,0.411713287,0.368006993,0.990418118,0.084494774,0.656468531,0.915492958,0.288327526,0.590034965,0.574300699,0.411713287,0.241258741,0.408536585,0.310697578,3
6353,Diogo Jota,Wolves,Left Winger,pt POR,22,2284,eng Premier League,34,27,0.317944251,0.244773519,0.68902439,0.951923077,0.569055944,0.701219512,0.182926829,0.370629371,0.007482394,0.225609756,0.34965035,0.847902098,0.951923077,0.356643357,0.432926829,0.252214249,7
6354,Diogo Jota,Wolves,Left Winger,pt POR,21,2355,eng Premier League,33,29,0.422473868,0.059233449,0.433797909,0.411713287,0.702797203,0.803135889,0.663763066,0.243006993,0.574823944,0.397212544,0.358391608,0.688811189,0.411713287,0.287587413,0.344947735,0.336632444,7
6355,Juanmi,Betis,Left Winger,es ESP,29,925,es La Liga,22,9,0.853658537,0.408536585,0.760452962,0.411713287,0.394230769,0.855400697,0.084494774,0.498251748,0.601672535,0.264808362,0.061188811,0.346153846,0.411713287,0.035839161,0.111498258,0.233365937,6
6356,Juanmi,Betis,Left Winger,es ESP,28,2131,es La Liga,33,26,0.760452962,0.746515679,0.509581882,0.880244755,0.438811189,0.986062718,0.602787456,0.046328671,0.985915493,0.253484321,0.08479021,0.31993007,0.880244755,0.144230769,0.789198606,0.383927049,5
6357,Juanmi,Betis,Left Winger,es ESP,27,604,es La Liga,16,5,0.913327526,0.49825784,0.518292683,0.411713287,0.076923077,0.736062718,0.084494774,0.361888112,0.407130282,0.168118467,0.017482517,0.38548951,0.411713287,0.023601399,0.357142857,0.179231918,6
6358,Juanmi,Real Sociedad,Left Winger,es ESP,25,1523,es La Liga,30,16,0.451219512,0.56533101,0.554878049,0.411713287,0.175699301,0.727351916,0.412456446,0.138111888,0.122799296,0.795296167,0.041958042,0.875874126,0.411713287,0.064685315,0.854529617,0.21385148,9
6359,Abdoul Kader Bamba,Nantes,Right Winger,fr FRA,26,917,fr Ligue 1,29,6,0.007839721,0.459930314,0.722996516,0.979020979,0.956293706,0.723867596,0.349303136,0.905594406,0.684419014,0.609756098,0.761363636,0.657342657,0.979020979,0.895104895,0.797038328,0.567122773,18
6360,Abdoul Kader Bamba,Nantes,Right Winger,fr FRA,25,1468,fr Ligue 1,27,16,0.897212544,0.754355401,0.789198606,0.411713287,0.993006993,0.182055749,0.643728223,0.734265734,0.239876761,0.826219512,0.611013986,0.722902098,0.411713287,0.90034965,0.741289199,0.495970493,13
6361,Florian Kainz,Köln,Left Winger,at AUT,29,2344,de Bundesliga,32,31,0.169860627,0.270905923,0.143728223,0.86451049,0.823426573,0.607142857,0.941637631,0.488636364,0.532130282,0.914634146,0.933566434,0.409090909,0.86451049,0.966783217,0.160278746,0.511259211,11
6362,Florian Kainz,Köln,Left Winger,at AUT,28,2320,de Bundesliga,32,31,0.734320557,0.666376307,0.054878049,0.411713287,0.95979021,0.416376307,0.550522648,0.319055944,0.659771127,0.918118467,0.906468531,0.131118881,0.411713287,0.755244755,0.274390244,0.449180175,7
6363,Florian Kainz,Köln,Left Winger,at AUT,26,1561,de Bundesliga,28,16,0.598432056,0.422473868,0.058362369,0.411713287,0.668706294,0.715156794,0.919860627,0.626748252,0.72403169,0.664634146,0.879370629,0.381993007,0.411713287,0.961538462,0.62630662,0.590903435,14
6364,Yayah Kallon,Hellas Verona,Right Winger,sl SLE,21,860,it Serie A,22,8,0.878919861,0.094947735,0.073170732,0.411713287,0.329982517,0.288327526,0.371080139,0.797202797,0.31778169,0.723867596,0.242132867,0.54763986,0.411713287,0.482517483,0.027874564,0.249906452,17
6365,Yayah Kallon,Genoa,Right Winger,sl SLE,20,636,it Serie A,15,5,0.961672474,0.027874564,0.095818815,0.411713287,0.601398601,0.068815331,0.505226481,0.947552448,0.138644366,0.050522648,0.009615385,0.534965035,0.411713287,0.598776224,0.906794425,0.441942639,19
6366,Justin-Noël Kalumba,Angers,Right Winger,fr FRA,17,546,fr Ligue 1,7,7,0.432055749,0.385452962,0.690766551,0.411713287,0.307692308,0.068815331,0.084494774,0.601398601,0.502200704,0.575348432,0.090909091,0.28715035,0.411713287,0.02972028,0.549651568,0.193517502,20
6367,Kenan Karaman,Schalke 04,Right Winger,tr TUR,28,976,de Bundesliga,21,10,0.763937282,0.975609756,0.050522648,0.411713287,0.078671329,0.256968641,0.647212544,0.454545455,0.138644366,0.155052265,0.093531469,0.59527972,0.411713287,0.076923077,0.024390244,0.134775938,17
6368,Kenan Karaman,Düsseldorf,Right Winger,tr TUR,25,1354,de Bundesliga,20,16,0.151567944,0.964285714,0.078397213,0.411713287,0.01486014,0.866289199,0.238675958,0.465034965,0.878521127,0.047038328,0.094405594,0.778846154,0.411713287,0.537587413,0.871080139,0.316383094,17
6369,Kenan Karaman,Düsseldorf,Right Winger,tr TUR,24,919,de Bundesliga,21,9,0.777003484,0.824912892,0.267421603,0.411713287,0.077797203,0.722125436,0.347560976,0.807692308,0.407130282,0.087108014,0.167832168,0.54458042,0.411713287,0.490384615,0.844947735,0.392275408,10
6370,Yann Karamoh,Torino,Left Winger,fr FRA,24,716,it Serie A,21,7,0.094947735,0.018292683,0.519163763,0.988636364,0.167832168,0.931184669,0.084494774,0.826048951,0.70334507,0.006968641,0.063811189,0.585664336,0.988636364,0.497377622,0.181184669,0.300351217,10
6371,Yann Karamoh,Parma,Left Winger,fr FRA,22,1294,it Serie A,24,16,0.766550523,0.646341463,0.482578397,0.411713287,0.547202797,0.37804878,0.25130662,0.496503497,0.054137324,0.155923345,0.240384615,0.511363636,0.411713287,0.304195804,0.951219512,0.345301911,20
6372,Yann Karamoh,Parma,Left Winger,fr FRA,21,573,it Serie A,14,5,0.8771777,0.017421603,0.335365854,0.411713287,0.254370629,0.422038328,0.558362369,0.987762238,0.631161972,0.18641115,0.255244755,0.825174825,0.411713287,0.704545455,0.87630662,0.425458688,11
6373,Yann Karamoh,Bordeaux,Left Winger,fr FRA,20,1224,fr Ligue 1,22,13,0.142421603,0.113240418,0.459930314,0.411713287,0.588286713,0.590592334,0.262195122,0.838286713,0.169894366,0.328397213,0.567307692,0.944055944,0.411713287,0.792832168,0.702961672,0.404442683,14
6374,Neeskens Kebano,Fulham,Left Winger,cd COD,30,764,eng Premier League,17,9,0.356271777,0.120209059,0.366724739,0.411713287,0.763111888,0.068815331,0.922473868,0.803321678,0.382042254,0.035714286,0.393356643,0.436188811,0.411713287,0.58479021,0.043554007,0.392839739,10
6375,Kenedy,Granada,Left Winger,br BRA,24,1471,es La Liga,28,18,0.367595819,0.454703833,0.06271777,0.923076923,0.676573427,0.637630662,0.642857143,0.31993007,0.878521127,0.972996516,0.055944056,0.86013986,0.923076923,0.298951049,0.589721254,0.329360535,9
6376,Kenedy,Getafe,Left Winger,br BRA,23,586,es La Liga,19,3,0.418118467,0.467770035,0.140243902,0.411713287,0.945804196,0.412891986,0.972996516,0.935314685,0.554577465,0.979094077,0.156468531,0.977272727,0.411713287,0.586101399,0.824912892,0.528678421,8
6377,Kenedy,Newcastle Utd,Left Winger,br BRA,22,1348,eng Premier League,25,14,0.953832753,0.49738676,0.371080139,0.932692308,0.972902098,0.195993031,0.240418118,0.606643357,0.188820423,0.995644599,0.366258741,0.936188811,0.932692308,0.107517483,0.638501742,0.260826717,13
6378,Justin Kluivert,Valencia,Left Winger,nl NED,23,1447,es La Liga,26,15,0.904181185,0.261759582,0.229094077,0.411713287,0.368881119,0.838850174,0.084494774,0.638111888,0.352552817,0.317073171,0.166958042,0.402097902,0.411713287,0.522727273,0.343205575,0.3420247,16
6379,Justin Kluivert,Nice,Left Winger,nl NED,22,1868,fr Ligue 1,27,24,0.162020906,0.894599303,0.121080139,0.411713287,0.47465035,0.535714286,0.775261324,0.327797203,0.794454225,0.596689895,0.354895105,0.615384615,0.411713287,0.685314685,0.507839721,0.384456136,5
6380,Justin Kluivert,RB Leipzig,Left Winger,nl NED,21,813,de Bundesliga,19,8,0.219076655,0.258710801,0.237804878,0.411713287,0.06993007,0.784843206,0.391986063,0.817307692,0.352552817,0.466898955,0.038461538,0.452797203,0.411713287,0.46284965,0.681184669,0.393614878,2
6381,Justin Kluivert,Roma,Left Winger,nl NED,20,1514,it Serie A,22,19,0.616724739,0.592334495,0.733449477,0.411713287,0.036713287,0.625,0.215156794,0.569055944,0.830985915,0.229094077,0.41520979,0.197552448,0.411713287,0.41520979,0.774390244,0.348281945,5
6382,Justin Kluivert,Roma,Left Winger,nl NED,19,1341,it Serie A,29,14,1,0.461672474,0.533101045,0.411713287,0.371503497,0.197299652,0.949477352,0.798951049,0.437059859,0.366724739,0.253496503,0.528846154,0.411713287,0.923951049,0.243902439,0.42231984,6
6383,Takefusa Kubo,Real Sociedad,Right Winger,jp JPN,21,2439,es La Liga,35,29,0.600174216,0.656794425,0.37543554,0.411713287,0.259615385,0.784843206,0.524390244,0.250874126,0.944982394,0.201219512,0.444055944,0.533216783,0.411713287,0.526223776,0.141986063,0.279245145,4
6384,Takefusa Kubo,Mallorca,Right Winger,jp JPN,20,1605,es La Liga,28,17,0.702090592,0.766550523,0.261324042,0.411713287,0.79020979,0.168118467,0.084494774,0.637237762,0.100792254,0.337108014,0.674825175,0.611888112,0.411713287,0.745629371,0.866724739,0.382932399,16
6385,Takefusa Kubo,Getafe,Right Winger,jp JPN,19,805,es La Liga,18,8,0.357142857,0.086236934,0.206445993,0.411713287,0.20979021,0.304878049,0.392857143,0.728146853,0.601672535,0.969512195,0.387237762,0.843531469,0.411713287,0.263986014,0.221254355,0.182483022,15
6386,Takefusa Kubo,Mallorca,Right Winger,jp JPN,18,2312,es La Liga,35,23,0.707317073,0.469512195,0.257839721,0.411713287,0.41520979,0.418118467,0.554878049,0.325174825,0.760123239,0.761324042,0.645979021,0.649475524,0.411713287,0.457167832,0.518292683,0.291338017,19
6387,Dejan Kulusevski,Tottenham,Right Winger,se SWE,22,2067,eng Premier League,30,23,0.025261324,0.756097561,0.701219512,0.411713287,0.894230769,0.243031359,0.8771777,0.473776224,0.352552817,0.478222997,0.417832168,0.852272727,0.411713287,0.847902098,0.236933798,0.388682746,8
6388,Dejan Kulusevski,Tottenham,Right Winger,se SWE,21,1261,eng Premier League,18,14,0.780487805,0.628919861,0.864111498,0.411713287,0.727272727,0.820557491,0.991289199,0.694055944,0.902288732,0.778745645,0.299825175,0.358391608,0.411713287,0.741258741,0.68728223,0.614760675,4
6389,Dejan Kulusevski,Juventus,Right Winger,se SWE,21,772,it Serie A,20,5,0.977351916,0.653310105,0.708188153,0.411713287,0.780594406,0.316202091,0.920731707,0.813811189,0.31778169,0.49825784,0.388986014,0.937937063,0.411713287,0.370629371,0.701219512,0.423607316,4
6390,Dejan Kulusevski,Juventus,Right Winger,se SWE,20,1923,it Serie A,35,19,0.527874564,0.285278746,0.68815331,0.895104895,0.464160839,0.522648084,0.50087108,0.58479021,0.760123239,0.301393728,0.541083916,0.795454545,0.895104895,0.926573427,0.797909408,0.4287855,4
6391,Dejan Kulusevski,Parma,Right Winger,se SWE,19,2930,it Serie A,36,33,0.267421603,0.541811847,0.649825784,0.411713287,0.824300699,0.7521777,0.784843206,0.289335664,0.944982394,0.6228223,0.699300699,0.911713287,0.411713287,0.916958042,0.785714286,0.491659473,11
6392,Khvicha Kvaratskhelia,Napoli,Left Winger,ge GEO,21,2518,it Serie A,34,30,0.349303136,0.75261324,0.804006969,0.858391608,0.335664336,0.885888502,0.924216028,0.431818182,0.965669014,0.075783972,0.532342657,0.633741259,0.858391608,0.803321678,0.026132404,0.396185696,1
